H_Id,H_Region,H_Name,H_Department,H_Categorie,Bed_Total,Bed_General,Bed_Psy,Bed_Nursing,Bed_Intensive,Bed_Isolation,Bed_Clean,H_PhoneNumber,H_Address,H_Latitude,H_Longitude
3275,동구,현대외과의원,의원,종합 의원,0,0,0,0,0,0,0,053-942-3993,대구광역시 동구 아양로 236 (효목동),35.88650019,128.6388001
3285,동구,신서제일의원,의원,종합 의원,0,0,0,0,0,0,0,053-963-0320,대구광역시 동구 반야월로 371 (신서동),35.87193787,128.7293265
3345,동구,대구서광의원,의원,종합 의원,0,0,0,0,0,0,0,053-962-7507,"대구광역시 동구 율하동로 135, 2층 (신기동)",35.87158412,128.7023737
3428,동구,한결같은의원,의원,종합 의원,0,0,0,0,0,0,0,053-965-1441,"대구광역시 동구 안심로 389-2, 2층 (신서동, 이마트반야월점)",35.87085267,128.7274337
3467,동구,바른몸의원,의원,종합 의원,0,0,0,0,0,0,0,053-955-3755,"대구광역시 동구 아양로 48, 2층 (신암동)",35.88187219,128.6193398
3495,동구,현대연합365의원,의원,종합 의원,0,0,0,0,0,0,0,053-253-7510,"대구광역시 동구 국채보상로159길 8, 2층 (신천동)",35.86845239,128.616045
3855,중구,박우용외과의원,의원,종합 의원,0,0,0,0,0,0,0,053-423-5325,대구광역시 중구 태평로 287 (동인동3가),35.87323473,128.6086283
3891,중구,큰나래연합외과의원,의원,종합 의원,26,26,0,0,0,0,0,053-252-7200,대구광역시 중구 달성로 37 (대신동),35.86846404,128.5818726
3899,중구,부강연합외과의원,의원,종합 의원,29,29,0,0,0,0,0,053-252-1190,대구광역시 중구 국채보상로 716 (동인동4가),35.86839961,128.608867
3961,중구,대구헬스케어의원,의원,종합 의원,0,0,0,0,0,0,0,053-431-3723,"대구광역시 중구 국채보상로 586, 7층 (동성로2가, 교보빌딩)",35.87059419,128.594818
3969,중구,임재양외과의원,의원,종합 의원,0,0,0,0,0,0,0,053-765-7490,대구광역시 중구 달구벌대로445길 21 (삼덕동3가),35.86361333,128.6062983
17,군위군,박애의원,의원,종합 의원,5,5,0,0,0,0,0,054-382-0055,군위군 효령면 경북대로 2678(중구리 140-2),36.15401157,128.5860759
3954,중구,(의) 열린의료재단 대구열린의원,의원,종합 의원(투석/혈관 전문),0,0,0,0,0,0,0,053-565-5501,"대구광역시 중구 중앙대로 359, 반월당메티칼오피스타워 5,6층 (남산동)",35.86506714,128.5927992
3864,중구,대구가톨릭사회복지회 부설 성심복지의원,의원,종합 의원/양방/한방,0,0,0,0,0,0,0,053-256-9494,대구광역시 중구 관덕정길 42 (남산동),35.8636961,128.5907965
285,달성군,화원연세병원,병원,종합병원,114,114,0,0,0,0,0,053-640-8000,대구광역시 달성군 화원읍 비슬로 2525,35.80200432,128.4935476
288,달성군,우리허브병원,병원,종합병원,152,152,0,0,0,0,0,053-716-6330,"대구광역시 달성군 현풍읍 테크노상업로 30, 3층~7층 일부, 8층, 9층 & 테크노상업로 26, 6~7층",35.69171205,128.4538735
1128,달서구,성서병원,병원,종합병원,138,138,0,0,0,0,0,053-584-6655,대구광역시 달서구 달구벌대로 1152 (신당동),35.8510538,128.4932207
1133,달서구,진천신라병원,병원,종합병원,70,70,0,0,0,0,0,053-642-2475,대구광역시 달서구 월배로 10 (진천동),35.81104482,128.5169321
2031,수성구,행복한에이치(H)병원,병원,종합병원,41,41,0,0,0,0,0,1551-7582,"대구광역시 수성구 달구벌대로 2656, 1~5,7~11,13~14층 (만촌동)",35.85544552,128.6519101
2586,북구,대구삼선병원,병원,종합병원,76,76,0,0,0,0,0,053-326-7575,대구광역시 북구 칠곡중앙대로 448 (읍내동),35.93565033,128.5492266
2595,북구,의료법인 백산의료재단 K마디병원,병원,종합병원,168,168,0,0,0,0,0,053-341-0119,대구광역시 북구 팔달로 217 (노원동2가),35.88820234,128.5739102
3134,서구,더필병원,병원,종합병원,120,120,0,0,0,0,0,-,대구광역시 서구 서대구로 194 (평리동),35.87535753,128.5552743
3139,서구,세민병원,병원,종합병원,151,0,0,151,0,0,0,053-521-9500,"대구광역시 서구 국채보상로 302 (평리동, 세민병원)",35.87169656,128.5640431
3143,서구,새동산병원,병원,종합병원,131,0,0,131,0,0,0,053-720-0365,대구광역시 서구 국채보상로 379 (비산동),35.8724586,128.5723782
3648,동구,한가람병원,병원,종합병원,30,30,0,0,0,0,0,053-957-3111,대구광역시 동구 해동로 101 (지저동),35.89044962,128.641556
1146,달서구,한국보훈복지의료공단 대구보훈병원,종합병원,종합병원,456,430,0,0,23,3,0,053-630-7000,대구광역시 달서구 월곡로 60 (도원동),35.80282888,128.5517122
2032,수성구,(재)미리내천주성삼성직수도회천주성삼병원,종합병원,종합병원,288,288,0,0,0,0,0,053-790-1000,"대구광역시 수성구 달구벌대로 3190 (신매동, 천주성삼병원)",35.8402251,128.7057208
2589,북구,대구가톨릭대학교 칠곡가톨릭병원,종합병원,종합병원,161,159,0,0,0,2,0,053-320-2500,대구광역시 북구 칠곡중앙대로 440 (읍내동),35.93491669,128.5492912
2882,남구,대구굿모닝병원,종합병원,종합병원,202,189,0,0,13,0,0,053-620-9100,대구광역시 남구 성당로 224 (대명동),35.85302446,128.5740708
2883,남구,드림종합병원,종합병원,종합병원,204,204,0,0,0,0,0,053-640-8800,대구광역시 남구 대명로 153 (대명동),35.83961417,128.5744644
3135,서구,대구의료원,종합병원,종합병원,447,252,92,0,19,83,0,053-560-7575,대구광역시 서구 평리로 157 (중리동),35.85991949,128.5411237
3635,동구,대구파티마병원,종합병원,종합병원,662,583,0,0,53,25,0,1688-7770,대구광역시 동구 아양로 99 (신암동),35.88384893,128.6229913
3643,동구,강남종합병원,종합병원,종합병원,209,196,0,0,12,1,0,053-980-9000,"대구광역시 동구 동촌로 207, 강남병원 (방촌동)",35.88304785,128.6630328
4129,중구,곽병원,종합병원,종합병원,221,221,0,0,0,0,0,053-252-2401,대구광역시 중구 국채보상로 531 (수동),35.87083192,128.5886771
4130,중구,계명대학교대구동산병원,종합병원,종합병원,306,287,0,0,16,0,0,053-250-8114,"대구광역시 중구 달성로 56, 계명대학교대구동산병원 (동산동)",35.87017964,128.5825231
1149,달서구,더블유병원,종합병원,종합병원(관절 전문),299,299,0,0,0,0,0,053-550-5000,"대구광역시 달서구 달구벌대로 1632, 1634(2~7층) 더블유병원 (감삼동)",35.85264171,128.5449672
4118,중구,라파엘병원,병원,종합병원(내과/유방 및 갑상선 센터),45,45,0,0,0,0,0,053-762-8228,대구광역시 중구 중앙대로 303 (남산동),35.86044465,128.5918052
287,달성군,더퍼스트병원,병원,종합병원(내과/척추 및 관절),60,60,0,0,0,0,0,053-710-8211,"대구광역시 달성군 화원읍 비슬로 2463, 103호,104호,201호,301호,5층",35.79812356,128.4878697
2590,북구,대구병원,병원,종합병원(내과/혈액투석),106,106,0,0,0,0,0,053-311-2001,대구광역시 북구 칠곡중앙대로 194 (태전동),35.91328062,128.5487688
1147,달서구,의료법인구의료재단 구병원,종합병원,종합병원(대장 및 항문),254,254,0,0,0,0,0,053-560-9016,대구광역시 달서구 감삼북길 141 (감삼동),35.85068232,128.5413834
1125,달서구,의료법인 일민의료재단 세강병원,병원,종합병원(대장 및 항문/소화기내시경/유방갑상선),172,172,0,0,0,0,0,053-215-6200,"대구광역시 달서구 구마로 220, 세강병원 (송현동)",35.83664298,128.5516956
286,달성군,행복한 병원,병원,종합병원(산부인과),59,59,0,0,0,0,0,053-210-8000,"대구광역시 달성군 유가읍 테크노순환로12길 4, 1층,4~6층(1층 사우나홀,113~117호,119~120호,405~407호,5층,601~607호",35.69328591,128.4706272
2019,수성구,의료법인경동의료재단효성병원,병원,종합병원(산부인과),98,98,0,0,0,0,0,053-766-7070,"대구광역시 수성구 수성로 194, 효성병원(본관) (중동)",35.84283406,128.6127746
2583,북구,신세계병원,병원,종합병원(산부인과),40,40,0,0,0,0,0,053-954-7771,대구광역시 북구 동북로 196 (산격동),35.89784187,128.6136102
2593,북구,로즈마리병원,병원,종합병원(산부인과),53,53,0,0,0,0,0,053-210-7777,대구광역시 북구 팔거천동로 215 (동천동),35.94321235,128.5577811
1136,달서구,열린아동병원,병원,종합병원(소아청소년과),41,41,0,0,0,0,0,053-269-7000,"대구광역시 달서구 달구벌대로 1542, 3,4,5층 (감삼동)",35.84956319,128.5357182
2028,수성구,수성아동병원,병원,종합병원(소아청소년과),45,45,0,0,0,0,0,053-721-7114,대구광역시 수성구 명덕로 424 (수성동2가),35.85404344,128.6163777
2604,북구,무지개아동병원,병원,종합병원(소아청소년과),38,38,0,0,0,0,0,053-356-7001,"대구광역시 북구 침산로 138 (침산동, 명성프라임)",35.8888084,128.5918725
2609,북구,해피아이병원,병원,종합병원(소아청소년과),60,60,0,0,0,0,0,053-219-1133,"대구광역시 북구 팔거천동로 213, 3층~6층 (동천동)",35.94299428,128.557739
2621,북구,우리아이아동병원,병원,종합병원(소아청소년과),36,36,0,0,0,0,0,053-953-9900,"대구광역시 북구 동북로 244, 7층,8층 (복현동)",35.89528627,128.6174531
2880,남구,한영한마음아동병원,병원,종합병원(소아청소년과),69,69,0,0,0,0,0,053-260-7777,대구광역시 남구 월배로 468 (대명동),35.8346489,128.5559677
3655,동구,웰키즈아동병원,병원,종합병원(소아청소년과),46,46,0,0,0,0,0,053-961-5959,"대구광역시 동구 안심로 389, 3,4,5,6층 (신서동)",35.86920019,128.7265692
1148,달서구,삼일병원,종합병원,종합병원(소화기/심혈관/뇌혈관/유방 및 갑상선),244,243,0,0,0,1,0,053-659-3100,"대구광역시 달서구 월배로 436, 지하1,지상1~11층 (송현동)",35.83251093,128.5535571
1150,달서구,나사렛종합병원,종합병원,종합병원(소화기/심혈관/뇌혈관/유방 및 갑상선),269,240,0,0,29,0,0,053-643-1400,"대구광역시 달서구 월배로 97, 나사렛병원 (진천동)",35.81470026,128.5250948
2877,남구,문성병원,병원,종합병원(신경과),201,201,0,0,0,0,0,053-659-7000,"대구광역시 남구 성당로 168, 문성병원 (대명동)",35.84877613,128.5704044
4112,중구,우리들병원,병원,종합병원(신경외과/마취통증의학과/척추 및 관절),145,145,0,0,0,0,0,053-212-3000,대구광역시 중구 국채보상로 648 (동인동2가),35.8693383,128.6011817
4117,중구,척탑병원,병원,종합병원(신경외과/마취통증의학과/척추 및 관절),104,104,0,0,0,0,0,053-717-7575,대구광역시 중구 달구벌대로 1999 (동산동),35.8654569,128.5827018
1145,달서구,더나은병원,병원,종합병원(신경외과/신경과/뇌신경 및 뇌질환 전문),284,284,0,0,0,0,0,053-563-1000,대구광역시 달서구 달구벌대로 1576 (감삼동),35.85052711,128.5395096
1126,달서구,(의)서봉의료재단 보강병원,병원,종합병원(신경외과/정형외과/척추 및 관절),160,160,0,0,0,0,0,053-641-9200,대구광역시 달서구 월배로 102 (진천동),35.81345771,128.525239
1127,달서구,보광병원,병원,종합병원(신경외과/정형외과/척추 및 관절),151,151,0,0,0,0,0,053-651-3232,"대구광역시 달서구 구마로 128, 보광병원 (본동)",35.83675522,128.5416605
2622,북구,경대돌담병원,병원,종합병원(암재활치료),100,100,0,0,0,0,0,053-716-5600,"대구광역시 북구 호국로 861, 본관동 지상1~5층 (동호동)",35.9591659,128.5615175
2614,북구,경대자연병원,병원,종합병원(양방/한방/암 재활 전문),99,99,0,0,0,0,0,053-267-5011,"대구광역시 북구 동화천로 241, 4~7층 (연경동)",35.94264884,128.617379
2025,수성구,동인외과병원,병원,종합병원(외과),30,30,0,0,0,0,0,053-745-2001,대구광역시 수성구 화랑로 48 (만촌동),35.8700948,128.6334512
2030,수성구,대구제이케이(JK)병원,병원,종합병원(외과),40,40,0,0,0,0,0,053-766-4500,"대구광역시 수성구 명덕로 414, 10~12층 (수성동2가)",35.85410605,128.6154007
284,달성군,한솔병원,병원,종합병원(외과/대장 및 항문 전문),99,99,0,0,0,0,0,053-560-1100,대구광역시 달성군 다사읍 달구벌대로 895,35.856943,128.4668345
4114,중구,분홍빛으로병원,병원,종합병원(외과/유방센터/갑상선 센터),30,30,0,0,0,0,0,053-606-0777,대구광역시 중구 동덕로 141 (삼덕동2가),35.86718105,128.6033983
1135,달서구,에스병원,병원,종합병원(외과/화상치료전문),38,38,0,0,0,0,0,053-524-6601,"대구광역시 달서구 와룡로 57, 1~3,6층 (본리동)",35.83788948,128.5364348
4119,중구,푸른병원,병원,종합병원(외과/화상치료전문/척추 및 관절)),152,146,0,0,6,0,0,053-471-2800,대구광역시 중구 태평로 102 (태평로3가),35.87598096,128.5889499
1142,달서구,의료법인해성의료재단해성아리즈웰병원,병원,종합병원(요양병원),263,263,0,0,0,0,0,053-760-1000,대구광역시 달서구 계대동문로 96 (이곡동),35.85510827,128.5028262
2881,남구,통합의료진흥원 전인병원,병원,종합병원(재활 중점 병원),200,200,0,0,0,0,0,053-670-6000,대구광역시 남구 두류공원로 77 (대명동),35.84332263,128.5694674
2598,북구,대구보건대학교병원,병원,"종합병원(재활의학과/신경계, 근골격계 재활)",209,208,0,0,0,1,0,053-320-1900,대구광역시 북구 팔거천동로 209 (동천동),35.94275626,128.5576717
2610,북구,침산제이병원,병원,"종합병원(재활의학과/신경계, 근골격계 재활)",161,161,0,0,0,0,0,053-353-4900,"대구광역시 북구 침산남로 94, 다빈치 타워 1,3,4,6~8층 (침산동)",35.88899628,128.5860574
2615,북구,의료법인 대구의료재단 케이병원,병원,"종합병원(재활의학과/신경계, 근골격계 재활)",241,241,0,0,0,0,0,053-310-7114,대구광역시 북구 칠곡중앙대로 357(태전동),35.92768669,128.5471092
2616,북구,미래병원,병원,"종합병원(재활의학과/신경계, 근골격계 재활)",192,192,0,0,0,0,0,053-259-8800,"대구광역시 북구 신암로 55, 5~10층 (대현동)",35.87755281,128.6065685
3146,서구,제이병원,병원,"종합병원(재활의학과/신경계, 근골격계 재활)",213,0,0,213,0,0,0,053-571-6000,대구광역시 서구 달구벌대로 1677 (내당동),35.85524147,128.5491218
1138,달서구,의료법인상보의료재단 대구경상병원,병원,"종합병원(재활의학과/신경계, 근골격계, 연하 재활)",148,148,0,0,0,0,0,053-620-7300,"대구광역시 달서구 달구벌대로 1762, 두류빌딩 1,4~6,8,9층 (두류동)",35.85734771,128.5584376
2601,북구,근로복지공단 대구병원,병원,"종합병원(재활의학과/신경계, 근골격계, 연하 재활)",200,200,0,0,0,0,0,053-715-7575,대구광역시 북구 학정로 515 (학정동),35.95082607,128.564015
4111,중구,남산병원,병원,"종합병원(재활의학과/신경계, 근골격계, 인지재활)",204,202,0,0,0,2,0,053-250-1100,대구광역시 중구 남산로13길 9 (남산동),35.86147356,128.581902
2596,북구,의료법인강의료재단 강병원,병원,"종합병원(재활의학과/신경계, 연하 재활)",272,272,0,0,0,0,0,053-350-5000,대구광역시 북구 노원로 70 (노원동3가),35.89369883,128.5699133
2021,수성구,의료법인해정의료재단더좋은병원,병원,"종합병원(재활의학과/신경계, 정형계 재활)",168,168,0,0,0,0,0,053-740-1000,"대구광역시 수성구 명덕로 443, 본관, 별관 (수성동3가)",35.85461856,128.6184846
2600,북구,뉴라이프병원,병원,종합병원(재활의학과/중추신경계 재활),201,201,0,0,0,0,0,053-384-9119,대구광역시 북구 공항로 15 (복현동),35.89831399,128.6166571
3141,서구,한신병원,병원,"종합병원(재활의학과/치매 및 뇌졸증, 연하 재활/고혈압, 당뇨 클리닉)",292,0,0,292,0,0,0,053-565-9200,대구광역시 서구 서대구로 60 (내당동),35.86337333,128.5566034
1130,달서구,의료법인열경의료재단 허병원,병원,종합병원(정신건강의학과),354,354,0,0,0,0,0,053-527-0300,대구광역시 달서구 학산로 121 (본동),35.8336418,128.5396373
283,달성군,열린중앙병원,병원,종합병원(정형외과),74,74,0,0,0,0,0,053-614-0075,대구광역시 달성군 논공읍 논공로 743,35.72915356,128.4465088
3138,서구,열린큰병원,병원,종합병원(정형외과/관절 클리닉),83,0,0,83,0,0,0,053-552-1119,"대구광역시 서구 달구벌대로 1877 (내당동, 열린큰병원)",35.86181267,128.5696606
4113,중구,MS재건병원,병원,종합병원(정형외과/관절 클리닉),201,201,0,0,0,0,0,053-653-0119,"대구광역시 중구 동덕로 194 (동인동1가, 동화빌딩)",35.87192258,128.6048897
1143,달서구,우리병원,병원,종합병원(정형외과/마취통증의학과/척추 및 관절),115,115,0,0,0,0,0,053-550-6700,대구광역시 달서구 와룡로 48 (본동),35.83681998,128.5373653
1144,달서구,백두병원,병원,종합병원(정형외과/마취통증의학과/척추 및 관절),62,62,0,0,0,0,0,053-425-5919,대구광역시 달서구 월배로 18 (진천동),35.81148864,128.5175752
2027,수성구,굳센병원,병원,종합병원(정형외과/마취통증의학과/척추 및 관절),64,64,0,0,0,0,0,053-710-0500,대구광역시 수성구 국채보상로 830 (범어동),35.86716095,128.6216082
1134,달서구,한미병원,병원,종합병원(정형외과/마취통증의학과/척추 및 관절),72,72,0,0,0,0,0,053-284-0119,대구광역시 달서구 이곡동로 66 (이곡동),35.85483537,128.5113837
4120,중구,으뜸병원,병원,종합병원(정형외과/마취통증의학과/척추 및 관절),81,81,0,0,0,0,0,053-423-0100,대구광역시 중구 국채보상로 536 (수동),35.87006166,128.5893556
1139,달서구,참조은병원,병원,종합병원(정형외과/신경외과),102,102,0,0,0,0,0,053-630-8000,대구광역시 달서구 월배로 404 (송현동),35.83029603,128.5515866
2582,북구,대구서울병원,병원,종합병원(정형외과/신경외과),99,99,0,0,0,0,0,053-957-0075,대구광역시 북구 대학로 143(산격동),35.89682044,128.6136496
2606,북구,척척병원,병원,종합병원(정형외과/신경외과/척추 및 관절),77,77,0,0,0,0,0,053-718-7700,"대구광역시 북구 칠곡중앙대로 519, 지하1층~지상5층층 (읍내동)",35.94213111,128.5502418
3147,서구,참튼튼병원,병원,종합병원(정형외과/신경외과/척추 및 관절),99,0,0,99,0,0,0,053-552-9400,"대구광역시 서구 달구벌대로 1807, 지하1,1층일부~7층 (내당동)",35.85990037,128.5624288
2591,북구,대구시티병원,병원,종합병원(정형외과/신경외과/척추 및 관절/뇌혈관),108,108,0,0,0,0,0,053-959-7114,대구광역시 북구 동북로 270 (복현동),35.89350468,128.6195752
1137,달서구,마디탄탄병원,병원,종합병원(정형외과/척추 및 관절),111,111,0,0,0,0,0,053-634-1000,대구광역시 달서구 월배로 215 (상인동),35.81905431,128.5366964
1141,달서구,더열린병원,병원,종합병원(정형외과/척추 및 관절),128,128,0,0,0,0,0,053-555-5520,"대구광역시 달서구 달구벌대로 1571, 더열린병원 (죽전동)",35.85110519,128.5385608
2022,수성구,의료법인춘곡의료재단수성메트로병원,병원,종합병원(정형외과/척추 및 관절),136,136,0,0,0,0,0,053-743-7777,대구광역시 수성구 무열로 5 (만촌동),35.85944524,128.6460134
2029,수성구,올곧은병원,병원,종합병원(정형외과/척추 및 관절),43,43,0,0,0,0,0,053-756-0911,대구광역시 수성구 화랑로 66 (만촌동),35.87135856,128.6343784
2878,남구,힘센병원,병원,종합병원(정형외과/척추 및 관절),70,70,0,0,0,0,0,053-470-1000,대구광역시 남구 봉덕로 71 (봉덕동),35.84512965,128.5989054
3640,동구,의료법인 백천의료재단 바로본병원,병원,종합병원(정형외과/척추 및 관절),195,195,0,0,0,0,0,1644-8575,대구광역시 동구 국채보상로 769 (신천동),35.86842236,128.6151821
3646,동구,진병원,병원,종합병원(정형외과/척추 및 관절),99,99,0,0,0,0,0,053-961-9962,대구광역시 동구 경안로 719 (서호동),35.86633101,128.7132665
3652,동구,든든한병원,병원,종합병원(정형외과/척추 및 관절),70,70,0,0,0,0,0,053-940-3000,"대구광역시 동구 신암로 120, 1층일부,2~7층 (신암동)",35.88048467,128.6124648
4121,중구,대구삼육오엠씨병원,병원,종합병원(지방흡입전문병원),30,30,0,0,0,0,0,053-423-3653,"대구광역시 중구 명륜로23길 106, 반월당 클래시아2차 2,3층 (봉산동)",35.86472997,128.5948678
1129,달서구,의료법인명문의료재단 대구기독병원,병원,종합병원(척추 및 관절),99,99,0,0,0,0,0,053-606-1616,대구광역시 달서구 달구벌대로 1750 (두류동),35.8570263,128.556865
3140,서구,대명의료재단서대구병원,병원,종합병원(척추센터/뇌혈관센터),147,0,0,147,0,0,0,053-558-5800,대구광역시 서구 국채보상로 200 (평리동),35.86965121,128.5530305
2026,수성구,수성한미병원,병원,종합병원(통증재활치료센터),62,62,0,0,0,0,0,053-756-2119,"대구광역시 수성구 달구벌대로 2348, 지하1,지상4~6층 (수성동3가, 수협G 타워)",35.85913778,128.6193675
4115,중구,광개토병원,병원,종합병원(화상전문병원),65,65,0,0,0,0,0,053-565-1190,"대구광역시 중구 중앙대로 366, 지하1,2,3,5,7,11,12,14,17층 (덕산동)",35.86611701,128.593836
2587,북구,한성병원,병원,종합병원(흉부외과),85,85,0,0,0,0,0,053-422-3114,대구광역시 북구 칠성남로30길 28 (칠성동2가),35.8762827,128.5978923
2612,북구,의료법인 효민의료재단 큰사랑병원,병원,"종합병원/요양병원(재활의학과/내과/신경계, 근골격계, 연하 재활)",78,78,0,0,0,0,0,053-951-9119,"대구광역시 북구 대현로 46, 지하1층일부,1일부,5층,6층일부,7~8층 (대현동)",35.88464541,128.6046678
942,달서구,이수연의원,의원,종합의원,0,0,0,0,0,0,0,053-643-7651,대구광역시 달서구 상인로 9 (상인동),35.80902715,128.5512851
862,달서구,사단법인대한산업보건협회대구의원,의원,직업환경의학과,0,0,0,0,0,0,0,053-592-4901,"대구광역시 달서구 성서공단로15길 40, 2,3,4층 (호림동)",35.83865394,128.4905994
638,달서구,늘곁에구강내과치과의원,치과의원,치과,0,0,0,0,0,0,0,053-719-3232,대구광역시 달서구 월배로 137 (진천동),35.8158977,128.5291883
1507,수성구,톡톡구강내과치과의원,치과의원,치과,0,0,0,0,0,0,0,053-762-7755,"대구광역시 수성구 달구벌대로 2284, 8층 (수성동1가)",35.85958291,128.6123366
1557,수성구,시지구강내과치과의원,치과의원,치과,0,0,0,0,0,0,0,053-795-5475,"대구광역시 수성구 달구벌대로 3261, 4층 (신매동)",35.83794435,128.7129847
3758,중구,편한구강내과치과의원,치과의원,치과,0,0,0,0,0,0,0,053-257-8877,"대구광역시 중구 명륜로23길 106, 반월당 클래시아2차 5층 (봉산동)",35.86472997,128.5948678
3795,중구,열린구강내과치과의원,치과의원,치과,0,0,0,0,0,0,0,053-255-7575,"대구광역시 중구 달구벌대로 2149, 11층 (삼덕동1가)",35.86458533,128.5989348
148,달성군,연세다온소아치과의원,치과의원,치과,0,0,0,0,0,0,0,053-710-0275,"대구광역시 달성군 유가읍 테크노상업로 120, 엠스퀘어플러스 3층 303호",35.69306331,128.4629008
1104,달서구,곽치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-654-3447,"대구광역시 달서구 구마로 265, 5층 (성당동, 미래빌딩)",35.83791454,128.556876
1105,달서구,에프엠치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-560-1000,"대구광역시 달서구 달구벌대로 1565, 4,6,7,8층 (죽전동)",35.85088966,128.5378411
1106,달서구,라온치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-634-0000,"대구광역시 달서구 월배로 206 (상인동, 2~6층)",35.81819801,128.5362465
1107,달서구,서부라온치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-629-1900,대구광역시 달서구 구마로 262 (송현동),35.83710802,128.5565409
1108,달서구,제로치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-642-2200,"대구광역시 달서구 조암로 5, 5층 501,502,503호 (월성동)",35.8255175,128.52913
2002,수성구,오성치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-794-6000,"대구광역시 수성구 욱수천로 115, 2층 (신매동)",35.83824471,128.7137351
2003,수성구,윌치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-741-1100,"대구광역시 수성구 달구벌대로 2510, 범어동근생시설 (범어동)",35.85844268,128.637201
2004,수성구,시지에프엠치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-720-5061,대구광역시 수성구 달구벌대로 3266 (신매동),35.83724871,128.7129186
2005,수성구,라온치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-254-0000,"대구광역시 수성구 동대구로 312, 8,9층 (범어동)",35.85820553,128.6269251
4124,중구,미르치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-212-1000,대구광역시 중구 공평로 12 (삼덕동2가),35.86498963,128.6001019
4125,중구,내이치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-423-3500,대구광역시 중구 대봉로 267 (봉산동),35.86218376,128.599918
4126,중구,로이스덕영치과병원,치과병원,치과병원,0,0,0,0,0,0,0,053-256-2145,대구광역시 중구 국채보상로 511 (서문로2가),35.8707882,128.5865789
4127,중구,경북대학교치과병원,치과병원,치과병원,12,12,0,0,0,0,0,053-600-7114,"대구광역시 중구 달구벌대로 2175 (삼덕동2가, 경북대학교치과병원)",35.86389851,128.6013945
7,군위군,삼성치과,치과의원,치과의원,0,0,0,0,0,0,0,054-383-7528,군위군 군위읍 중앙길 89,36.23630819,128.5665635
8,군위군,이편한치과,치과의원,치과의원,0,0,0,0,0,0,0,054-383-7997,군위군 군위읍 중앙길 139,36.2406425,128.5681622
9,군위군,새영치과,치과의원,치과의원,0,0,0,0,0,0,0,054-383-1183,군위군 군위읍 중앙3길 2,36.23461577,128.5662869
10,군위군,이광렬치과,치과의원,치과의원,0,0,0,0,0,0,0,054-382-1758,군위군 군위읍 중앙길 98 (서부리 37-4),36.23695848,128.5672194
83,달성군,권진치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-614-2318,대구광역시 달성군 현풍읍 현풍중앙로 97,35.69746554,128.443005
84,달성군,화원치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-632-9468,대구광역시 달성군 화원읍 비슬로 2582,35.80356056,128.4993293
85,달성군,우영욱치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-614-9590,대구광역시 달성군 논공읍 논공로9길 91,35.72906234,128.444808
86,달성군,옥포치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-614-6682,"대구광역시 달성군 옥포읍 비슬로 2200-1, 3층",35.78812733,128.4625275
87,달성군,서원치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-641-2573,"대구광역시 달성군 화원읍 비슬로 2587, 2층",35.80418392,128.4995516
88,달성군,현풍행복을심는치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-614-7965,대구광역시 달성군 현풍읍 현풍중앙로 82,35.696467,128.4447493
89,달성군,미소를심는서울치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-614-2875,"대구광역시 달성군 논공읍 논공로 756, 3층",35.72919034,128.4452853
90,달성군,하나부부치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-643-0275,"대구광역시 달성군 화원읍 비슬로 2597, 3층 (유풍빌딩)",35.80473942,128.5005105
91,달성군,포유삼성치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-639-2822,"대구광역시 달성군 화원읍 비슬로 2490, 3층",35.79934063,128.4907906
92,달성군,박용환치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-615-2875,대구광역시 달성군 논공읍 논공로 760,35.72909589,128.4449558
93,달성군,부강치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-637-7528,대구광역시 달성군 화원읍 화암로 63,35.79773022,128.4954433
94,달성군,정연합치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-631-6309,대구광역시 달성군 화원읍 비슬로 2589-2,35.80436959,128.4999898
95,달성군,명곡행복을심는치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-644-2875,대구광역시 달성군 화원읍 화암로 71,35.79803567,128.4963016
96,달성군,앞선치과의원,치과의원,치과의원,0,0,0,0,0,0,0,053-631-7575,대구광역시 달성군 화원읍 비슬로 2572,35.80321359,128.4980884
